path edges,path latency,path latency relative,received data,cum received data,path throughput,hop count,path efficiency,path user ratio,switch count,mission data transfer,mission data transfer time
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01989899432596986,0.8958639045550235,10073626332.421303,2881064622856.07,2014725266.4842606,1,0.8958639045550236,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019899239302643368,0.895856185231442,10073626222.508564,2891138249078.578,2014725244.5017128,1,0.895856185231442,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019899483047036766,0.8958484807456276,10073626114.645405,2901211875193.2236,2014725222.929081,1,0.8958484807456275,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01989972554710712,0.8958407913614728,10073626008.846766,2911285501202.071,2014725201.7693532,1,0.8958407913614728,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019899966790903847,0.8958331173411794,10073625905.127474,2921359127107.1978,2014725181.0254948,1,0.8958331173411795,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990020676656929,0.8958254589452443,10073625803.502258,2931432752910.7,2014725160.7004516,1,0.8958254589452441,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019900445462339343,0.8958178164324472,10073625703.985743,2941506378614.686,2014725140.7971485,1,0.8958178164324471,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019900682866544003,0.8958101900598376,10073625606.592442,2951580004221.279,2014725121.3184884,1,0.8958101900598376,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990091896760797,0.895802580082724,10073625511.336765,2961653629732.6157,2014725102.267353,1,0.8958025800827241,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019901153754051177,0.8957949867546595,10073625418.233015,2971727255150.8486,2014725083.646603,1,0.8957949867546595,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019901387214489363,0.895787410327433,10073625327.295383,2981800880478.144,2014725065.4590766,1,0.8957874103274333,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019901619337634624,0.8957798510510543,10073625238.537954,2991874505716.682,2014725047.7075908,1,0.8957798510510542,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019901850112295935,0.8957723091737454,10073625151.974699,3001948130868.6567,2014725030.39494,1,0.8957723091737454,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019902079527379685,0.8957647849419261,10073625067.619476,3012021755936.2764,2014725013.5238953,1,0.8957647849419262,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019902307571890182,0.8957572786002069,10073624985.486038,3022095380921.7627,2014724997.0972075,1,0.895757278600207,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019902534234930172,0.8957497903913753,10073624905.588018,3032169005827.3506,2014724981.1176038,1,0.8957497903913753,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990275950570134,0.8957423205563836,10073624827.93894,3042242630655.2896,2014724965.587788,1,0.8957423205563836,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990298337350479,0.8957348693343425,10073624752.552206,3052316255407.8413,2014724950.5104413,1,0.8957348693343424,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019903205827741535,0.8957274369625081,10073624679.441109,3062389880087.282,2014724935.8882217,1,0.8957274369625082,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019903426857912958,0.8957200236762733,10073624608.618826,3072463504695.9014,2014724921.7237651,1,0.8957200236762732,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019903646453621263,0.895712629709154,10073624540.098408,3082537129236.0,2014724908.0196815,1,0.895712629709154,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019903864604569964,0.8957052552927847,10073624473.8928,3092610753709.8926,2014724894.77856,1,0.8957052552927847,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019904081300564293,0.8956979006569062,10073624410.014816,3102684378119.9077,2014724882.0029633,1,0.8956979006569065,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990429653151162,0.8956905660293563,10073624348.47716,3112758002468.385,2014724869.695432,1,0.8956905660293563,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990451028742196,0.8956832516360592,10073624289.292412,3122831626757.6772,2014724857.8584824,1,0.8956832516360593,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019904722558408257,0.895675957701021,10073624232.473028,3132905250990.1504,2014724846.4946055,1,0.8956759577010212,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990493333468689,0.8956686844463156,10073624178.031343,3142978875168.1816,2014724835.6062686,1,0.8956686844463159,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019905142606578035,0.8956614320920805,10073624125.979574,3153052499294.161,2014724825.1959147,1,0.8956614320920804,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019905350364506035,0.8956542008565049,10073624076.329807,3163126123370.491,2014724815.2659614,1,0.8956542008565049,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019905556598999813,0.8956469909558243,10073624029.094007,3173199747399.585,2014724805.8188014,1,0.8956469909558245,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990576130069318,0.8956398026043115,10073623984.284025,3183273371383.869,2014724796.856805,1,0.8956398026043114,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990596446032525,0.8956326360142683,10073623941.911562,3193346995325.781,2014724788.3823123,1,0.8956326360142683,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019906166068740752,0.8956254913960184,10073623901.988214,3203420619227.769,2014724780.3976429,1,0.8956254913960183,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990636611689037,0.8956183689579004,10073623864.525442,3213494243092.2944,2014724772.9050884,1,0.8956183689579003,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019906564595831077,0.8956112689062602,10073623829.53458,3223567866921.829,2014724765.9069161,1,0.8956112689062601,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019906761496726447,0.8956041914454432,10073623797.026833,3233641490718.8555,2014724759.4053664,1,0.8956041914454433,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019906956810846962,0.8955971367777911,10073623767.013275,3243715114485.8687,2014724753.4026551,1,0.8955971367777911,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019907150529570313,0.8955901051036296,10073623739.504854,3253788738225.3735,2014724747.900971,1,0.8955901051036296,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019907342644381685,0.8955830966212672,10073623714.512386,3263862361939.8857,2014724742.9024773,1,0.8955830966212673,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019907533146874032,0.8955761115269866,10073623692.046558,3273935985631.932,2014724738.4093118,1,0.8955761115269866,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019907722028748347,0.8955691500150396,10073623672.117922,3284009609304.05,2014724734.4235845,1,0.8955691500150398,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990790928181391,0.8955622122776391,10073623654.7369,3294083232958.7866,2014724730.94738,1,0.8955622122776392,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019908094897988567,0.895555298504958,10073623639.91378,3304156856598.7,2014724727.9827561,1,0.895555298504958,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019908278869298926,0.8955484088851202,10073623627.658714,3314230480226.359,2014724725.5317428,1,0.8955484088851202,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990846118788063,0.8955415436041969,10073623617.981731,3324304103844.341,2014724723.5963464,1,0.8955415436041969,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019908641845978528,0.8955347028462,10073623610.892714,3334377727455.234,2014724722.1785426,1,0.8955347028461998,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019908820835946917,0.8955278867930809,10073623606.40141,3344451351061.635,2014724721.2802818,1,0.8955278867930808,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019908998150249723,0.8955210956247225,10073623604.517439,3354524974666.1523,2014724720.9034877,1,0.8955210956247226,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990917378146071,0.8955143295189372,10073623605.25028,3364598598271.4023,2014724721.050056,1,0.8955143295189372,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990934772226364,0.8955075886514605,10073623608.609278,3374672221880.012,2014724721.7218556,1,0.8955075886514604,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01990951996545244,0.89550087319595,10073623614.603636,3384745845494.6157,2014724722.9207273,1,0.89550087319595,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019909690503931383,0.8954941833239789,10073623623.242424,3394819469117.8584,2014724724.6484847,1,0.895494183323979,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019909859330715214,0.8954875192050348,10073623634.53457,3404893092752.393,2014724726.9069142,1,0.8954875192050349,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019910026438929314,0.8954808810065139,10073623648.488869,3414966716400.882,2014724729.6977737,1,0.8954808810065141,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019910191821809788,0.8954742688937216,10073623665.113972,3425040340065.996,2014724733.0227942,1,0.8954742688937217,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019910355472703627,0.8954676830298662,10073623684.418388,3435113963750.414,2014724736.8836777,1,0.8954676830298661,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019910517385068802,0.8954611235760567,10073623706.410492,3445187587456.8247,2014724741.2820983,1,0.8954611235760566,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019910677552474366,0.8954545906913021,10073623731.098518,3455261211187.9233,2014724746.2197037,1,0.8954545906913021,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019910835968600528,0.8954480845325083,10073623758.490555,3465334834946.4136,2014724751.698111,1,0.8954480845325083,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019910992627238763,0.8954416052544751,10073623788.594555,3475408458735.0083,2014724757.718911,1,0.8954416052544749,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019911147522291853,0.8954351530098955,10073623821.418324,3485482082556.427,2014724764.2836647,1,0.8954351530098955,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019911300647773952,0.8954287279493534,10073623856.969524,3495555706413.3965,2014724771.393905,1,0.8954287279493535,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991145199781067,0.8954223302213227,10073623895.255688,3505629330308.6523,2014724779.0511374,1,0.8954223302213227,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019911601566639056,0.8954159599721659,10073623936.284191,3515702954244.9365,2014724787.2568383,1,0.8954159599721659,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991174934860769,0.8954096173461322,10073623980.062273,3525776578224.999,2014724796.0124545,1,0.8954096173461323,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019911895338176666,0.8954033024853574,10073624026.597027,3535850202251.5957,2014724805.3194053,1,0.8954033024853575,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991203952991761,0.8953970155298643,10073624075.895401,3545923826327.491,2014724815.1790802,1,0.8953970155298643,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019912181918513676,0.8953907566175591,10073624127.964205,3555997450455.4556,2014724825.592841,1,0.8953907566175592,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991232249875956,0.8953845258842346,10073624182.810099,3566071074638.2656,2014724836.5620198,1,0.8953845258842346,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991246126556146,0.8953783234635686,10073624240.439598,3576144698878.705,2014724848.0879197,1,0.8953783234635685,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019912598213937063,0.8953721494871243,10073624300.859076,3586218323179.564,2014724860.1718152,1,0.8953721494871241,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019912733339015488,0.8953660040843496,10073624364.074759,3596291947543.6387,2014724872.8149517,1,0.8953660040843496,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019912866636037273,0.8953598873825793,10073624430.092728,3606365571973.7314,2014724886.0185456,1,0.8953598873825794,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019912998100354275,0.8953537995070349,10073624498.918915,3616439196472.651,2014724899.783783,1,0.8953537995070348,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991312772742964,0.8953477405808254,10073624570.55911,3626512821043.2095,2014724914.1118221,1,0.8953477405808256,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019913255512837715,0.8953417107249503,10073624645.018959,3636586445688.2285,2014724929.0037918,1,0.8953417107249504,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019913381452263942,0.895335710058298,10073624722.303957,3646660070410.532,2014724944.4607913,1,0.895335710058298,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019913505541504818,0.8953297386976482,10073624802.419447,3656733695212.9517,2014724960.4838893,1,0.8953297386976481,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019913627776467727,0.895323796757676,10073624885.370634,3666807320098.322,2014724977.0741267,1,0.895323796757676,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019913748153170853,0.8953178843509503,10073624971.162577,3676880945069.4844,2014724994.2325153,1,0.8953178843509503,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019913866667743082,0.8953120015879387,10073625059.800179,3686954570129.284,2014725011.9600358,1,0.8953120015879387,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.0199139833164238,0.8953061485770087,10073625151.2882,3697028195280.5728,2014725030.2576401,1,0.8953061485770086,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019914098095562847,0.8953003254244302,10073625245.631254,3707101820526.204,2014725049.1262507,1,0.8953003254244303,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991421100162027,0.8952945322343777,10073625342.833809,3717175445869.0376,2014725068.5667617,1,0.8952945322343776,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991432203116624,0.8952887691089334,10073625442.900175,3727249071311.9375,2014725088.580035,1,0.8952887691089336,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019914431180880814,0.8952830361480935,10073625545.834528,3737322696857.7725,2014725109.1669056,1,0.8952830361480935,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019914538447553816,0.8952773334497643,10073625651.640882,3747396322509.413,2014725130.3281765,1,0.8952773334497646,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019914643828084597,0.8952716611097727,10073625760.323112,3757469948269.7363,2014725152.0646224,1,0.8952716611097727,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019914747319481875,0.8952660192218661,10073625871.884945,3767543574141.621,2014725174.376989,1,0.8952660192218662,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019914848918863512,0.8952604078777191,10073625986.329952,3777617200127.951,2014725197.2659905,1,0.895260407877719,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991494862345628,0.8952548271669324,10073626103.661564,3787690826231.613,2014725220.7323127,1,0.8952548271669324,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019915046430595676,0.8952492771770432,10073626223.88306,3797764452455.496,2014725244.776612,1,0.8952492771770432,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991514233772565,0.8952437579935245,10073626346.997566,3807838078802.4937,2014725269.3995132,1,0.8952437579935245,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991523634239839,0.8952382696997934,10073626473.008068,3817911705275.5015,2014725294.6016135,1,0.8952382696997936,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019915328442274026,0.8952328123772142,10073626601.9174,3827985331877.4185,2014725320.38348,1,0.8952328123772143,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019915418635120426,0.895227386105102,10073626733.728243,3838058958611.1465,2014725346.7456486,1,0.8952273861051019,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019915506918812886,0.8952219909607309,10073626868.443138,3848132585479.59,2014725373.6886277,1,0.8952219909607307,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019915593291333855,0.8952166270193368,10073627006.06447,3858206212485.6543,2014725401.212894,1,0.8952166270193368,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019915677750772656,0.8952112943541247,10073627146.594479,3868279839632.249,2014725429.3188958,1,0.8952112943541246,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.0199157602953252,0.8952059930362719,10073627290.035255,3878353466922.284,2014725458.007051,1,0.8952059930362718,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991584092329364,0.8952007231349369,10073627436.388744,3888427094358.673,2014725487.2777488,1,0.8952007231349369,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019915919633086105,0.8951954847172634,10073627585.656738,3898500721944.3296,2014725517.1313477,1,0.8951954847172635,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991599642321633,0.8951902778483869,10073627737.840883,3908574349682.1704,2014725547.5681767,1,0.8951902778483869,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019916071292303356,0.8951851025914416,10073627892.942677,3918647977575.1133,2014725578.5885353,1,0.8951851025914415,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019916144239071204,0.895179959007566,10073628050.963472,3928721605626.0767,2014725610.1926944,1,0.8951799590075663,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019916215262348463,0.8951748471559103,10073628211.904469,3938795233837.981,2014725642.3808937,1,0.8951748471559103,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991628436106801,0.8951697670936439,10073628375.766722,3948868862213.7476,2014725675.1533444,1,0.8951697670936439,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991635153426658,0.8951647188759614,10073628542.55114,3958942490756.2983,2014725708.510228,1,0.8951647188759614,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019916416781084446,0.895159702556089,10073628712.258478,3969016119468.5566,2014725742.4516957,1,0.8951597025560889,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991648010076498,0.8951547181852955,10073628884.889355,3979089748353.4463,2014725776.977871,1,0.8951547181852955,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019916541492654323,0.8951497658128952,10073629060.444227,3989163377413.89,2014725812.0888455,1,0.8951497658128952,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019916600956200924,0.895144845486259,10073629238.923422,3999237006652.8135,2014725847.7846844,1,0.8951448454862592,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019916658490955183,0.8951399572508217,10073629420.327105,4009310636073.1406,2014725884.0654209,1,0.8951399572508217,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019916714096569026,0.8951351011500881,10073629604.655302,4019384265677.796,2014725920.9310603,1,0.895135101150088,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019916767772795465,0.8951302772256443,10073629791.90789,4029457895469.704,2014725958.381578,1,0.8951302772256443,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991681951948815,0.8951254855171634,10073629982.084604,4039531525451.7886,2014725996.416921,1,0.8951254855171634,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019916869336601004,0.8951207260624164,10073630175.18503,4049605155626.9736,2014726035.037006,1,0.8951207260624165,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991691722418769,0.8951159988972784,10073630371.208605,4059678785998.182,2014726074.241721,1,0.8951159988972783,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019916963182401208,0.8951113040557396,10073630570.15463,4069752416568.337,2014726114.0309262,1,0.8951113040557396,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917007211493434,0.8951066415699128,10073630772.02225,4079826047340.359,2014726154.40445,1,0.8951066415699128,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917049311814594,0.8951020114700442,10073630976.810476,4089899678317.1694,2014726195.3620954,1,0.8951020114700442,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917089483812867,0.8950974137845217,10073631184.518164,4099973309501.6875,2014726236.9036326,1,0.8950974137845217,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917127728033848,0.8950928485398842,10073631395.144035,4110046940896.8315,2014726279.0288072,1,0.8950928485398841,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917164045120082,0.8950883157608307,10073631608.686659,4120120572505.518,2014726321.7373319,1,0.8950883157608308,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917198435810503,0.8950838154702332,10073631825.144466,4130194204330.6626,2014726365.0288932,1,0.8950838154702331,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917230900940035,0.8950793476891427,10073632044.515743,4140267836375.178,2014726408.9031487,1,0.8950793476891428,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917261441438978,0.8950749124368013,10073632266.798632,4150341468641.9766,2014726453.3597264,1,0.8950749124368013,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917290058332524,0.8950705097306525,10073632491.991135,4160415101133.968,2014726498.398227,1,0.8950705097306527,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917316752740256,0.8950661395863514,10073632720.091108,4170488733854.059,2014726544.0182216,1,0.8950661395863516,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917341525875563,0.8950618020177747,10073632951.096272,4180562366805.155,2014726590.2192543,1,0.8950618020177749,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991736437904512,0.8950574970370321,10073633185.0042,4190635999990.159,2014726637.00084,1,0.8950574970370322,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917385313648353,0.8950532246544756,10073633421.812328,4200709633411.9717,2014726684.3624656,1,0.8950532246544755,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917404331176836,0.8950489848787131,10073633661.517946,4210783267073.4897,2014726732.3035893,1,0.8950489848787131,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917421433213785,0.8950447777166173,10073633904.118208,4220856900977.608,2014726780.8236415,1,0.8950447777166174,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917436621433443,0.8950406031733384,10073634149.610134,4230930535127.2183,2014726829.9220269,1,0.8950406031733386,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991744989760054,0.8950364612523131,10073634397.990595,4241004169525.209,2014726879.598119,1,0.8950364612523132,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991746126356965,0.8950323519552791,10073634649.256327,4251077804174.4653,2014726929.8512654,1,0.8950323519552791,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917470721284695,0.8950282752822841,10073634903.403925,4261151439077.869,2014726980.680785,1,0.895028275282284,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917478272778243,0.8950242312317004,10073635160.429852,4271225074238.299,2014727032.0859704,1,0.8950242312317004,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991748392017098,0.8950202198002337,10073635420.33043,4281298709658.6294,2014727084.0660858,1,0.8950202198002337,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01991748766567108,0.8950162409829364,10073635683.101843,4291372345341.7314,2014727136.6203685,1,0.8950162409829365,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917489511573565,0.8950122947732214,10073635948.740139,4301445981290.4717,2014727189.7480278,1,0.8950122947732214,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019917489460259723,0.8950083811628717,10073636217.241234,4311519617507.713,2014727243.4482467,1,0.8950083811628717,1.0,,,
